filename	width	height	status	ref_count	locales	sample_pages
ch07-alignment-hhh-tension-guardrail-map-ja.webp	1024	1792	keep	3	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch07-alignment/00-roadmap.md;i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch07-alignment/01-alignment-problem.md;i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch07-alignment/04-safety-evaluation-lab.md
ch07-alignment-hhh-tension-guardrail-map.webp	1024	1792	keep	3	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch07-alignment/00-roadmap.md;i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch07-alignment/01-alignment-problem.md;i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch07-alignment/04-safety-evaluation-lab.md
ch07-alignment-method-map-en.webp	864	1821	keep	1	en	docs/ch07-llm-principles/ch07-alignment/03-alternative-methods.md
ch07-alignment-method-map-ja.webp	864	1821	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch07-alignment/03-alternative-methods.md
ch07-alignment-method-map.webp	864	1821	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch07-alignment/03-alternative-methods.md
ch07-alignment-minimal-evaluator-result-map-en.webp	1024	1792	keep	1	en	docs/ch07-llm-principles/ch07-alignment/01-alignment-problem.md
ch07-alignment-minimal-evaluator-result-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch07-alignment/01-alignment-problem.md
ch07-alignment-minimal-evaluator-result-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch07-alignment/01-alignment-problem.md
ch07-alignment-safety-eval-lab-en.webp	1024	1792	keep	2	en	docs/ch07-llm-principles/ch07-alignment/04-safety-evaluation-lab.md;docs/ch07-llm-principles/ch08-projects/03-stage-hands-on-workshop.md
ch07-alignment-safety-eval-lab-ja.webp	1024	1792	keep	2	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch07-alignment/04-safety-evaluation-lab.md;i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch08-projects/03-stage-hands-on-workshop.md
ch07-alignment-safety-eval-lab-zh.webp	1024	1792	keep	2	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch07-alignment/04-safety-evaluation-lab.md;i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch08-projects/03-stage-hands-on-workshop.md
ch07-architecture-mask-task-fit-map-en.webp	1024	1792	keep	1	en	docs/ch07-llm-principles/ch03-transformer-deep/02-model-variants.md
ch07-architecture-mask-task-fit-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch03-transformer-deep/02-model-variants.md
ch07-architecture-mask-task-fit-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch03-transformer-deep/02-model-variants.md
ch07-attention-mixing-result-map-en.webp	1024	1792	keep	1	en	docs/ch07-llm-principles/ch02-llm-overview/02-core-concepts.md
ch07-attention-mixing-result-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch02-llm-overview/02-core-concepts.md
ch07-attention-mixing-result-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch02-llm-overview/02-core-concepts.md
ch07-bigram-autocomplete-result-map-en.webp	1024	1792	keep	1	en	docs/ch07-llm-principles/ch02-llm-overview/01-development-history.md
ch07-bigram-autocomplete-result-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch02-llm-overview/01-development-history.md
ch07-bigram-autocomplete-result-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch02-llm-overview/01-development-history.md
ch07-causal-mask-result-map-en.webp	1024	1792	keep	1	en	docs/ch07-llm-principles/ch03-transformer-deep/00-roadmap.md
ch07-causal-mask-result-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch03-transformer-deep/00-roadmap.md
ch07-causal-mask-result-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch03-transformer-deep/00-roadmap.md
ch07-context-window-budget-map-en.webp	1024	1792	keep	1	en	docs/ch07-llm-principles/ch02-llm-overview/02-core-concepts.md
ch07-context-window-budget-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch02-llm-overview/02-core-concepts.md
ch07-context-window-budget-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch02-llm-overview/02-core-concepts.md
ch07-contextual-embedding-sense-map-en.webp	1536	1024	candidate	1	en	docs/ch07-llm-principles/ch01-nlp-crash/02-embeddings.md
ch07-contextual-embedding-sense-map-ja.webp	1536	1024	candidate	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch01-nlp-crash/02-embeddings.md
ch07-contextual-embedding-sense-map.webp	1536	1024	candidate	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch01-nlp-crash/02-embeddings.md
ch07-data-labeling-flywheel-review-map-en.webp	1024	1792	keep	1	en	docs/ch07-llm-principles/ch06-finetuning/05-data-labeling.md
ch07-data-labeling-flywheel-review-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch06-finetuning/05-data-labeling.md
ch07-data-labeling-flywheel-review-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch06-finetuning/05-data-labeling.md
ch07-domain-finetune-baseline-coverage-result-map-en.webp	1024	1792	keep	1	en	docs/ch07-llm-principles/ch08-projects/01-domain-finetuning.md
ch07-domain-finetune-baseline-coverage-result-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch08-projects/01-domain-finetuning.md
ch07-domain-finetune-baseline-coverage-result-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch08-projects/01-domain-finetuning.md
ch07-domain-finetune-closed-loop-en.webp	864	1821	keep	1	en	docs/ch07-llm-principles/ch08-projects/01-domain-finetuning.md
ch07-domain-finetune-closed-loop-ja.webp	864	1821	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch08-projects/01-domain-finetuning.md
ch07-domain-finetune-closed-loop.webp	864	1821	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch08-projects/01-domain-finetuning.md
ch07-domain-finetune-evaluation-board-map-en.webp	1536	1024	candidate	1	en	docs/ch07-llm-principles/ch08-projects/01-domain-finetuning.md
ch07-domain-finetune-evaluation-board-map-ja.webp	1536	1024	candidate	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch08-projects/01-domain-finetuning.md
ch07-domain-finetune-evaluation-board-map.webp	1536	1024	candidate	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch08-projects/01-domain-finetuning.md
ch07-dpo-rlhf-shortcut-map-en.webp	1024	1792	keep	1	en	docs/ch07-llm-principles/ch07-alignment/03-alternative-methods.md
ch07-dpo-rlhf-shortcut-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch07-alignment/03-alternative-methods.md
ch07-dpo-rlhf-shortcut-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch07-alignment/03-alternative-methods.md
ch07-efficient-attention-bottleneck-map-en.webp	1024	1792	keep	1	en	docs/ch07-llm-principles/ch03-transformer-deep/03-efficient-attention.md
ch07-efficient-attention-bottleneck-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch03-transformer-deep/03-efficient-attention.md
ch07-efficient-attention-bottleneck-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch03-transformer-deep/03-efficient-attention.md
ch07-embedding-cosine-retrieval-context-result-map-en.webp	1024	1792	keep	1	en	docs/ch07-llm-principles/ch01-nlp-crash/02-embeddings.md
ch07-embedding-cosine-retrieval-context-result-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch01-nlp-crash/02-embeddings.md
ch07-embedding-cosine-retrieval-context-result-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch01-nlp-crash/02-embeddings.md
ch07-embedding-onehot-dense-map-en.webp	1536	1024	candidate	1	en	docs/ch07-llm-principles/ch01-nlp-crash/02-embeddings.md
ch07-embedding-onehot-dense-map-ja.webp	1536	1024	candidate	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch01-nlp-crash/02-embeddings.md
ch07-embedding-onehot-dense-map.webp	1536	1024	candidate	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch01-nlp-crash/02-embeddings.md
ch07-finetune-decision-rag-prompt-peft-map-en.webp	1536	1024	candidate	1	en	docs/ch07-llm-principles/ch06-finetuning/01-finetuning-overview.md
ch07-finetune-decision-rag-prompt-peft-map-ja.webp	1536	1024	candidate	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch06-finetuning/01-finetuning-overview.md
ch07-finetune-decision-rag-prompt-peft-map.webp	1536	1024	candidate	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch06-finetuning/01-finetuning-overview.md
ch07-finetuning-chapter-flow-en.webp	1024	1792	keep	1	en	docs/ch07-llm-principles/ch06-finetuning/00-roadmap.md
ch07-finetuning-chapter-flow-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch06-finetuning/00-roadmap.md
ch07-finetuning-chapter-flow.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch06-finetuning/00-roadmap.md
ch07-finetuning-decision-loop-en.webp	1024	1792	keep	2	en	docs/ch07-llm-principles/ch06-finetuning/00-roadmap.md;docs/ch07-llm-principles/ch08-projects/03-stage-hands-on-workshop.md
ch07-finetuning-decision-loop-ja.webp	1024	1792	keep	2	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch06-finetuning/00-roadmap.md;i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch08-projects/03-stage-hands-on-workshop.md
ch07-finetuning-decision-loop.webp	1024	1792	keep	2	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch06-finetuning/00-roadmap.md;i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch08-projects/03-stage-hands-on-workshop.md
ch07-finetuning-engineering-loop-en.webp	864	1821	keep	2	en	docs/ch07-llm-principles/ch06-finetuning/00-roadmap.md;docs/ch07-llm-principles/ch06-finetuning/04-finetuning-practice.md
ch07-finetuning-engineering-loop-ja.webp	864	1821	keep	2	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch06-finetuning/00-roadmap.md;i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch06-finetuning/04-finetuning-practice.md
ch07-finetuning-engineering-loop.webp	864	1821	keep	2	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch06-finetuning/00-roadmap.md;i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch06-finetuning/04-finetuning-practice.md
ch07-finetuning-practice-data-mask-schedule-result-en.webp	1024	1792	keep	1	en	docs/ch07-llm-principles/ch06-finetuning/04-finetuning-practice.md
ch07-finetuning-practice-data-mask-schedule-result-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch06-finetuning/04-finetuning-practice.md
ch07-finetuning-practice-data-mask-schedule-result.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch06-finetuning/04-finetuning-practice.md
ch07-hands-on-code-execution-trace-en.webp	1024	1792	keep	1	en	docs/ch07-llm-principles/ch08-projects/03-stage-hands-on-workshop.md
ch07-hands-on-code-execution-trace-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch08-projects/03-stage-hands-on-workshop.md
ch07-hands-on-code-execution-trace.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch08-projects/03-stage-hands-on-workshop.md
ch07-hands-on-payload-validation-loop-en.webp	1024	1792	keep	1	en	docs/ch07-llm-principles/ch08-projects/03-stage-hands-on-workshop.md
ch07-hands-on-payload-validation-loop-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch08-projects/03-stage-hands-on-workshop.md
ch07-hands-on-payload-validation-loop.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch08-projects/03-stage-hands-on-workshop.md
ch07-hands-on-portfolio-evidence-pack-en.webp	1024	1792	keep	2	en	docs/ch07-llm-principles/ch08-projects/00-roadmap.md;docs/ch07-llm-principles/ch08-projects/03-stage-hands-on-workshop.md
ch07-hands-on-portfolio-evidence-pack-ja.webp	1024	1792	keep	2	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch08-projects/00-roadmap.md;i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch08-projects/03-stage-hands-on-workshop.md
ch07-hands-on-portfolio-evidence-pack.webp	1024	1792	keep	2	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch08-projects/00-roadmap.md;i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch08-projects/03-stage-hands-on-workshop.md
ch07-hands-on-route-decision-ladder-en.webp	1024	1792	keep	1	en	docs/ch07-llm-principles/ch08-projects/03-stage-hands-on-workshop.md
ch07-hands-on-route-decision-ladder-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch08-projects/03-stage-hands-on-workshop.md
ch07-hands-on-route-decision-ladder.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch08-projects/03-stage-hands-on-workshop.md
ch07-hands-on-workshop-route-en.webp	1024	1792	keep	1	en	docs/ch07-llm-principles/ch08-projects/03-stage-hands-on-workshop.md
ch07-hands-on-workshop-route-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch08-projects/03-stage-hands-on-workshop.md
ch07-hands-on-workshop-route.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch08-projects/03-stage-hands-on-workshop.md
ch07-huggingface-batch-shape-forward-result-map-en.webp	1024	1792	keep	1	en	docs/ch07-llm-principles/ch01-nlp-crash/04-huggingface-quickstart.md
ch07-huggingface-batch-shape-forward-result-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch01-nlp-crash/04-huggingface-quickstart.md
ch07-huggingface-batch-shape-forward-result-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch01-nlp-crash/04-huggingface-quickstart.md
ch07-huggingface-terms-map-en.webp	1024	1792	keep	1	en	docs/ch07-llm-principles/ch01-nlp-crash/04-huggingface-quickstart.md
ch07-huggingface-terms-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch01-nlp-crash/04-huggingface-quickstart.md
ch07-huggingface-terms-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch01-nlp-crash/04-huggingface-quickstart.md
ch07-huggingface-workflow-object-map-en.webp	1024	1792	keep	1	en	docs/ch07-llm-principles/ch01-nlp-crash/04-huggingface-quickstart.md
ch07-huggingface-workflow-object-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch01-nlp-crash/04-huggingface-quickstart.md
ch07-huggingface-workflow-object-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch01-nlp-crash/04-huggingface-quickstart.md
ch07-kv-cache-mqa-gqa-map-en.webp	1024	1792	keep	1	en	docs/ch07-llm-principles/ch03-transformer-deep/03-efficient-attention.md
ch07-kv-cache-mqa-gqa-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch03-transformer-deep/03-efficient-attention.md
ch07-kv-cache-mqa-gqa-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch03-transformer-deep/03-efficient-attention.md
ch07-llm-call-workbench-en.webp	1024	1792	keep	2	en	docs/ch07-llm-principles/ch02-llm-overview/04-llm-call-workbench.md;docs/ch07-llm-principles/ch08-projects/03-stage-hands-on-workshop.md
ch07-llm-call-workbench-ja.webp	1024	1792	keep	2	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch02-llm-overview/04-llm-call-workbench.md;i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch08-projects/03-stage-hands-on-workshop.md
ch07-llm-call-workbench-validation-trace-en.webp	1024	1792	keep	1	en	docs/ch07-llm-principles/ch02-llm-overview/04-llm-call-workbench.md
ch07-llm-call-workbench-validation-trace-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch02-llm-overview/04-llm-call-workbench.md
ch07-llm-call-workbench-validation-trace.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch02-llm-overview/04-llm-call-workbench.md
ch07-llm-call-workbench-zh.webp	1024	1792	keep	2	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch02-llm-overview/04-llm-call-workbench.md;i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch08-projects/03-stage-hands-on-workshop.md
ch07-llm-capability-stack-en.webp	1024	1792	keep	1	en	docs/ch07-llm-principles/ch02-llm-overview/00-roadmap.md
ch07-llm-capability-stack-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch02-llm-overview/00-roadmap.md
ch07-llm-capability-stack.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch02-llm-overview/00-roadmap.md
ch07-llm-industry-landscape-map-en.webp	1024	1792	keep	1	en	docs/ch07-llm-principles/ch02-llm-overview/03-industry-landscape.md
ch07-llm-industry-landscape-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch02-llm-overview/03-industry-landscape.md
ch07-llm-industry-landscape-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch02-llm-overview/03-industry-landscape.md
ch07-llm-overview-chapter-flow-en.webp	1024	1792	keep	1	en	docs/ch07-llm-principles/ch02-llm-overview/00-roadmap.md
ch07-llm-overview-chapter-flow-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch02-llm-overview/00-roadmap.md
ch07-llm-overview-chapter-flow.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch02-llm-overview/00-roadmap.md
ch07-llm-principles-en.webp	1024	1792	keep	1	en	docs/ch07-llm-principles/index.md
ch07-llm-principles-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/index.md
ch07-llm-principles.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/index.md
ch07-llm-route-decision-result-map-en.webp	1024	1792	keep	1	en	docs/ch07-llm-principles/ch02-llm-overview/00-roadmap.md
ch07-llm-route-decision-result-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch02-llm-overview/00-roadmap.md
ch07-llm-route-decision-result-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch02-llm-overview/00-roadmap.md
ch07-local-attention-window-result-map-en.webp	1024	1792	keep	1	en	docs/ch07-llm-principles/ch03-transformer-deep/03-efficient-attention.md
ch07-local-attention-window-result-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch03-transformer-deep/03-efficient-attention.md
ch07-local-attention-window-result-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch03-transformer-deep/03-efficient-attention.md
ch07-lora-qlora-low-rank-memory-map-en.webp	1536	1024	candidate	1	en	docs/ch07-llm-principles/ch06-finetuning/02-lora-qlora.md
ch07-lora-qlora-low-rank-memory-map-ja.webp	1536	1024	candidate	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch06-finetuning/02-lora-qlora.md
ch07-lora-qlora-low-rank-memory-map.webp	1536	1024	candidate	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch06-finetuning/02-lora-qlora.md
ch07-model-selection-score-result-map-en.webp	1024	1792	keep	1	en	docs/ch07-llm-principles/ch02-llm-overview/03-industry-landscape.md
ch07-model-selection-score-result-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch02-llm-overview/03-industry-landscape.md
ch07-model-selection-score-result-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch02-llm-overview/03-industry-landscape.md
ch07-modern-decoder-block-comparison-en.webp	1024	1792	keep	1	en	docs/ch07-llm-principles/ch03-transformer-deep/02-modern-decoder-block.md
ch07-modern-decoder-block-comparison-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch03-transformer-deep/02-modern-decoder-block.md
ch07-modern-decoder-block-comparison-zh.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch03-transformer-deep/02-modern-decoder-block.md
ch07-modern-decoder-inspection-result-map-en.webp	1024	1792	keep	1	en	docs/ch07-llm-principles/ch03-transformer-deep/02-modern-decoder-block.md
ch07-modern-decoder-inspection-result-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch03-transformer-deep/02-modern-decoder-block.md
ch07-modern-decoder-inspection-result-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch03-transformer-deep/02-modern-decoder-block.md
ch07-moe-token-routing-map-en.webp	1024	1792	keep	1	en	docs/ch07-llm-principles/ch03-transformer-deep/02-model-variants.md
ch07-moe-token-routing-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch03-transformer-deep/02-model-variants.md
ch07-moe-token-routing-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch03-transformer-deep/02-model-variants.md
ch07-next-token-generation-loop-map-en.webp	1024	1792	keep	1	en	docs/ch07-llm-principles/ch02-llm-overview/02-core-concepts.md
ch07-next-token-generation-loop-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch02-llm-overview/02-core-concepts.md
ch07-next-token-generation-loop-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch02-llm-overview/02-core-concepts.md
ch07-next-token-softmax-result-map-en.webp	1024	1792	keep	1	en	docs/ch07-llm-principles/ch02-llm-overview/02-core-concepts.md
ch07-next-token-softmax-result-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch02-llm-overview/02-core-concepts.md
ch07-next-token-softmax-result-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch02-llm-overview/02-core-concepts.md
ch07-nlp-crash-chapter-flow-en.webp	1536	1024	candidate	1	en	docs/ch07-llm-principles/ch01-nlp-crash/00-roadmap.md
ch07-nlp-crash-chapter-flow-ja.webp	1536	1024	candidate	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch01-nlp-crash/00-roadmap.md
ch07-nlp-crash-chapter-flow.webp	1536	1024	candidate	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch01-nlp-crash/00-roadmap.md
ch07-peft-mini-lab-result-map-en.webp	1024	1792	keep	1	en	docs/ch07-llm-principles/ch06-finetuning/03-other-peft.md
ch07-peft-mini-lab-result-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch06-finetuning/03-other-peft.md
ch07-peft-mini-lab-result-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch06-finetuning/03-other-peft.md
ch07-peft-placement-family-map-en.webp	1024	1792	keep	1	en	docs/ch07-llm-principles/ch06-finetuning/03-other-peft.md
ch07-peft-placement-family-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch06-finetuning/03-other-peft.md
ch07-peft-placement-family-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch06-finetuning/03-other-peft.md
ch07-pretrained-shared-foundation-heads-result-map-en.webp	1024	1792	keep	1	en	docs/ch07-llm-principles/ch01-nlp-crash/03-pretrained-models.md
ch07-pretrained-shared-foundation-heads-result-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch07-llm-principles/ch01-nlp-crash/03-pretrained-models.md
