filename	width	height	status	ref_count	locales	sample_pages
ch09-mcp-chapter-flow.webp	1536	1024	candidate	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch05-mcp/00-roadmap.md
ch09-mcp-client-discovery-call-result-map-en.webp	1024	1792	keep	1	en	docs/ch09-agent/ch05-mcp/04-mcp-client-integration.md
ch09-mcp-client-discovery-call-result-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch05-mcp/04-mcp-client-integration.md
ch09-mcp-client-discovery-call-result-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch05-mcp/04-mcp-client-integration.md
ch09-mcp-client-server-message-flow-map-en.webp	1024	1792	keep	1	en	docs/ch09-agent/ch05-mcp/01-mcp-overview.md
ch09-mcp-client-server-message-flow-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch05-mcp/01-mcp-overview.md
ch09-mcp-client-server-message-flow-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch05-mcp/01-mcp-overview.md
ch09-mcp-ecosystem-network-map-en.webp	1024	1792	keep	1	en	docs/ch09-agent/ch05-mcp/05-mcp-ecosystem.md
ch09-mcp-ecosystem-network-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch05-mcp/05-mcp-ecosystem.md
ch09-mcp-ecosystem-network-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch05-mcp/05-mcp-ecosystem.md
ch09-mcp-host-client-server-message-flow-map-en.webp	1536	1024	candidate	1	en	docs/ch09-agent/ch05-mcp/02-mcp-architecture.md
ch09-mcp-host-client-server-message-flow-map-ja.webp	1536	1024	candidate	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch05-mcp/02-mcp-architecture.md
ch09-mcp-host-client-server-message-flow-map.webp	1536	1024	candidate	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch05-mcp/02-mcp-architecture.md
ch09-mcp-server-tool-contract-map-en.webp	1024	1792	keep	1	en	docs/ch09-agent/ch05-mcp/03-mcp-server-dev.md
ch09-mcp-server-tool-contract-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch05-mcp/03-mcp-server-dev.md
ch09-mcp-server-tool-contract-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch05-mcp/03-mcp-server-dev.md
ch09-mcp-server-validation-result-map-en.webp	1024	1792	keep	1	en	docs/ch09-agent/ch05-mcp/03-mcp-server-dev.md
ch09-mcp-server-validation-result-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch05-mcp/03-mcp-server-dev.md
ch09-mcp-server-validation-result-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch05-mcp/03-mcp-server-dev.md
ch09-memory-chapter-flow-en.webp	1536	1024	candidate	1	en	docs/ch09-agent/ch04-memory/00-roadmap.md
ch09-memory-chapter-flow-ja.webp	1536	1024	candidate	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch04-memory/00-roadmap.md
ch09-memory-chapter-flow.webp	1536	1024	candidate	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch04-memory/00-roadmap.md
ch09-memory-engine-cleanup-retrieval-result-map-en.webp	1024	1792	keep	1	en	docs/ch09-agent/ch04-memory/05-memory-engineering.md
ch09-memory-engine-cleanup-retrieval-result-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch04-memory/05-memory-engineering.md
ch09-memory-engine-cleanup-retrieval-result-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch04-memory/05-memory-engineering.md
ch09-memory-engineering-lifecycle-map-en.webp	1536	1024	candidate	1	en	docs/ch09-agent/ch04-memory/05-memory-engineering.md
ch09-memory-engineering-lifecycle-map-ja.webp	1536	1024	candidate	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch04-memory/05-memory-engineering.md
ch09-memory-engineering-lifecycle-map.webp	1536	1024	candidate	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch04-memory/05-memory-engineering.md
ch09-memory-four-layer-snapshot-result-map-en.webp	1024	1792	keep	1	en	docs/ch09-agent/ch04-memory/06-memory-practice.md
ch09-memory-four-layer-snapshot-result-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch04-memory/06-memory-practice.md
ch09-memory-four-layer-snapshot-result-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch04-memory/06-memory-practice.md
ch09-memory-layer-selection-map-en.webp	1024	1792	keep	2	en	docs/ch09-agent/ch04-memory/01-memory-overview.md;docs/ch09-agent/ch04-memory/04-episodic-procedural.md
ch09-memory-layer-selection-map-ja.webp	1024	1792	keep	2	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch04-memory/01-memory-overview.md;i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch04-memory/04-episodic-procedural.md
ch09-memory-layer-selection-map.webp	1024	1792	keep	2	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch04-memory/01-memory-overview.md;i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch04-memory/04-episodic-procedural.md
ch09-memory-write-retrieve-loop-en.webp	1536	1024	candidate	1	en	docs/ch09-agent/ch04-memory/00-roadmap.md
ch09-memory-write-retrieve-loop-ja.webp	1536	1024	candidate	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch04-memory/00-roadmap.md
ch09-memory-write-retrieve-loop.webp	1536	1024	candidate	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch04-memory/00-roadmap.md
ch09-multi-agent-artifact-handoff-anatomy-result-map-en.webp	1024	1792	keep	1	en	docs/ch09-agent/ch10-projects/03-multi-agent-dev-team.md
ch09-multi-agent-artifact-handoff-anatomy-result-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch10-projects/03-multi-agent-dev-team.md
ch09-multi-agent-artifact-handoff-anatomy-result-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch10-projects/03-multi-agent-dev-team.md
ch09-multi-agent-challenge-control-result-map-en.webp	1024	1792	keep	1	en	docs/ch09-agent/ch07-multi-agent/05-challenges.md
ch09-multi-agent-challenge-control-result-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch07-multi-agent/05-challenges.md
ch09-multi-agent-challenge-control-result-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch07-multi-agent/05-challenges.md
ch09-multi-agent-chapter-flow-en.webp	1536	1024	candidate	1	en	docs/ch09-agent/ch07-multi-agent/00-roadmap.md
ch09-multi-agent-chapter-flow-ja.webp	1536	1024	candidate	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch07-multi-agent/00-roadmap.md
ch09-multi-agent-chapter-flow.webp	1536	1024	candidate	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch07-multi-agent/00-roadmap.md
ch09-multi-agent-collaboration-run-map-en.webp	1024	1792	keep	1	en	docs/ch09-agent/ch07-multi-agent/06-multi-agent-practice.md
ch09-multi-agent-collaboration-run-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch07-multi-agent/06-multi-agent-practice.md
ch09-multi-agent-collaboration-run-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch07-multi-agent/06-multi-agent-practice.md
ch09-multi-agent-communication-contract-map-en.webp	1536	1024	candidate	1	en	docs/ch09-agent/ch07-multi-agent/02-communication.md
ch09-multi-agent-communication-contract-map-ja.webp	1536	1024	candidate	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch07-multi-agent/02-communication.md
ch09-multi-agent-communication-contract-map.webp	1536	1024	candidate	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch07-multi-agent/02-communication.md
ch09-multi-agent-coordination-cost-map-en.webp	1536	1024	candidate	1	en	docs/ch09-agent/ch07-multi-agent/03-task-coordination.md
ch09-multi-agent-coordination-cost-map-ja.webp	1536	1024	candidate	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch07-multi-agent/03-task-coordination.md
ch09-multi-agent-coordination-cost-map.webp	1536	1024	candidate	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch07-multi-agent/03-task-coordination.md
ch09-multi-agent-coordination-map-en.webp	1536	1024	candidate	1	en	docs/ch09-agent/ch07-multi-agent/00-roadmap.md
ch09-multi-agent-coordination-map-ja.webp	1536	1024	candidate	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch07-multi-agent/00-roadmap.md
ch09-multi-agent-coordination-map.webp	1536	1024	candidate	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch07-multi-agent/00-roadmap.md
ch09-multi-agent-dev-team-artifact-trace-result-map-en.webp	1024	1792	keep	1	en	docs/ch09-agent/ch10-projects/03-multi-agent-dev-team.md
ch09-multi-agent-dev-team-artifact-trace-result-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch10-projects/03-multi-agent-dev-team.md
ch09-multi-agent-dev-team-artifact-trace-result-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch10-projects/03-multi-agent-dev-team.md
ch09-multi-agent-dev-team-delivery-map-en.webp	1536	1024	candidate	1	en	docs/ch09-agent/ch10-projects/03-multi-agent-dev-team.md
ch09-multi-agent-dev-team-delivery-map-ja.webp	1536	1024	candidate	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch10-projects/03-multi-agent-dev-team.md
ch09-multi-agent-dev-team-delivery-map.webp	1536	1024	candidate	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch10-projects/03-multi-agent-dev-team.md
ch09-multi-agent-pattern-selection-map-en.webp	1536	1024	candidate	1	en	docs/ch09-agent/ch07-multi-agent/01-architecture-patterns.md
ch09-multi-agent-pattern-selection-map-ja.webp	1536	1024	candidate	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch07-multi-agent/01-architecture-patterns.md
ch09-multi-agent-pattern-selection-map.webp	1536	1024	candidate	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch07-multi-agent/01-architecture-patterns.md
ch09-multi-agent-practice-trace-result-map-en.webp	1024	1792	keep	1	en	docs/ch09-agent/ch07-multi-agent/04-practice-patterns.md
ch09-multi-agent-practice-trace-result-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch07-multi-agent/04-practice-patterns.md
ch09-multi-agent-practice-trace-result-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch07-multi-agent/04-practice-patterns.md
ch09-multi-agent-state-handoff-result-map-en.webp	1024	1792	keep	1	en	docs/ch09-agent/ch07-multi-agent/06-multi-agent-practice.md
ch09-multi-agent-state-handoff-result-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch07-multi-agent/06-multi-agent-practice.md
ch09-multi-agent-state-handoff-result-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch07-multi-agent/06-multi-agent-practice.md
ch09-multi-tool-order-refund-trace-result-map-en.webp	1024	1792	keep	1	en	docs/ch09-agent/ch03-tools/08-multi-tool-practice.md
ch09-multi-tool-order-refund-trace-result-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch03-tools/08-multi-tool-practice.md
ch09-multi-tool-order-refund-trace-result-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch03-tools/08-multi-tool-practice.md
ch09-openai-agents-sdk-runner-flow-en.webp	1024	1792	keep	1	en	docs/ch09-agent/ch06-frameworks/06-openai-agents-sdk.md
ch09-openai-agents-sdk-runner-flow-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch06-frameworks/06-openai-agents-sdk.md
ch09-openai-agents-sdk-runner-flow.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch06-frameworks/06-openai-agents-sdk.md
ch09-plan-execute-monitor-replan-map-en.webp	1536	1024	candidate	2	en	docs/ch09-agent/ch02-reasoning/00-roadmap.md;docs/ch09-agent/ch02-reasoning/04-plan-and-execute.md
ch09-plan-execute-monitor-replan-map-ja.webp	1536	1024	candidate	2	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch02-reasoning/00-roadmap.md;i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch02-reasoning/04-plan-and-execute.md
ch09-plan-execute-monitor-replan-map.webp	1536	1024	candidate	2	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch02-reasoning/00-roadmap.md;i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch02-reasoning/04-plan-and-execute.md
ch09-plan-execute-support-report-result-map-en.webp	1024	1792	keep	1	en	docs/ch09-agent/ch02-reasoning/04-plan-and-execute.md
ch09-plan-execute-support-report-result-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch02-reasoning/04-plan-and-execute.md
ch09-plan-execute-support-report-result-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch02-reasoning/04-plan-and-execute.md
ch09-production-readiness-canary-rollback-map-en.webp	1024	1792	keep	1	en	docs/ch09-agent/ch09-deployment/05-production-best-practices.md
ch09-production-readiness-canary-rollback-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch09-deployment/05-production-best-practices.md
ch09-production-readiness-canary-rollback-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch09-deployment/05-production-best-practices.md
ch09-production-readiness-check-result-map-en.webp	1024	1792	keep	1	en	docs/ch09-agent/ch09-deployment/05-production-best-practices.md
ch09-production-readiness-check-result-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch09-deployment/05-production-best-practices.md
ch09-production-readiness-check-result-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch09-deployment/05-production-best-practices.md
ch09-production-runtime-map-en.webp	1024	1792	keep	1	en	docs/ch09-agent/ch09-deployment/00-roadmap.md
ch09-production-runtime-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch09-deployment/00-roadmap.md
ch09-production-runtime-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch09-deployment/00-roadmap.md
ch09-project-delivery-loop-en.webp	1536	1024	candidate	2	en	docs/ch09-agent/ch10-projects/00-roadmap.md;docs/ch09-agent/ch10-projects/04-stage-hands-on-workshop.md
ch09-project-delivery-loop-ja.webp	1536	1024	candidate	2	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch10-projects/00-roadmap.md;i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch10-projects/04-stage-hands-on-workshop.md
ch09-project-delivery-loop.webp	1536	1024	candidate	2	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch10-projects/00-roadmap.md;i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch10-projects/04-stage-hands-on-workshop.md
ch09-project-learning-order-map-en.webp	1536	1024	candidate	1	en	docs/ch09-agent/ch10-projects/00-roadmap.md
ch09-project-learning-order-map-ja.webp	1536	1024	candidate	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch10-projects/00-roadmap.md
ch09-project-learning-order-map.webp	1536	1024	candidate	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch10-projects/00-roadmap.md
ch09-projects-route-map-en.webp	1536	1024	candidate	1	en	docs/ch09-agent/ch10-projects/00-roadmap.md
ch09-projects-route-map-ja.webp	1536	1024	candidate	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch10-projects/00-roadmap.md
ch09-projects-route-map.webp	1536	1024	candidate	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch10-projects/00-roadmap.md
ch09-react-refund-tool-trace-result-map-en.webp	1024	1792	keep	1	en	docs/ch09-agent/ch02-reasoning/03-react.md
ch09-react-refund-tool-trace-result-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch02-reasoning/03-react.md
ch09-react-refund-tool-trace-result-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch02-reasoning/03-react.md
ch09-reasoning-chapter-flow-en.webp	1536	1024	candidate	1	en	docs/ch09-agent/ch02-reasoning/00-roadmap.md
ch09-reasoning-chapter-flow-ja.webp	1536	1024	candidate	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch02-reasoning/00-roadmap.md
ch09-reasoning-chapter-flow.webp	1536	1024	candidate	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch02-reasoning/00-roadmap.md
ch09-reasoning-eval-failure-taxonomy-map-en.webp	1536	1024	candidate	1	en	docs/ch09-agent/ch02-reasoning/06-reasoning-evaluation.md
ch09-reasoning-eval-failure-taxonomy-map-ja.webp	1536	1024	candidate	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch02-reasoning/06-reasoning-evaluation.md
ch09-reasoning-eval-failure-taxonomy-map.webp	1536	1024	candidate	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch02-reasoning/06-reasoning-evaluation.md
ch09-reasoning-state-checkpoint-map-en.webp	1024	1792	keep	2	en	docs/ch09-agent/ch02-reasoning/00-roadmap.md;docs/ch09-agent/ch02-reasoning/01-llm-reasoning.md
ch09-reasoning-state-checkpoint-map-ja.webp	1024	1792	keep	2	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch02-reasoning/00-roadmap.md;i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch02-reasoning/01-llm-reasoning.md
ch09-reasoning-state-checkpoint-map.webp	1024	1792	keep	2	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch02-reasoning/00-roadmap.md;i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch02-reasoning/01-llm-reasoning.md
ch09-research-assistant-citation-eval-result-map-en.webp	1024	1792	keep	1	en	docs/ch09-agent/ch10-projects/01-research-assistant.md
ch09-research-assistant-citation-eval-result-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch10-projects/01-research-assistant.md
ch09-research-assistant-citation-eval-result-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch10-projects/01-research-assistant.md
ch09-research-assistant-citation-trace-map-en.webp	1536	1024	candidate	1	en	docs/ch09-agent/ch10-projects/01-research-assistant.md
ch09-research-assistant-citation-trace-map-ja.webp	1536	1024	candidate	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch10-projects/01-research-assistant.md
ch09-research-assistant-citation-trace-map.webp	1536	1024	candidate	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch10-projects/01-research-assistant.md
ch09-rl-agent-breakthroughs-map-en.webp	1536	1024	candidate	1	en	docs/ch09-agent/ch01-agent-basics/05-rl-to-agent-breakthroughs.md
ch09-rl-agent-breakthroughs-map-ja.webp	1536	1024	candidate	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch01-agent-basics/05-rl-to-agent-breakthroughs.md
ch09-rl-agent-breakthroughs-map.webp	1536	1024	candidate	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch01-agent-basics/05-rl-to-agent-breakthroughs.md
ch09-runtime-circuit-breaker-result-map-en.webp	1024	1792	keep	1	en	docs/ch09-agent/ch09-deployment/02-runtime-management.md
ch09-runtime-circuit-breaker-result-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch09-deployment/02-runtime-management.md
ch09-runtime-circuit-breaker-result-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch09-deployment/02-runtime-management.md
ch09-runtime-management-protection-map-en.webp	1024	1792	keep	1	en	docs/ch09-agent/ch09-deployment/02-runtime-management.md
ch09-runtime-management-protection-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch09-deployment/02-runtime-management.md
ch09-runtime-management-protection-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch09-deployment/02-runtime-management.md
ch09-short-term-memory-snapshot-result-map-en.webp	1024	1792	keep	1	en	docs/ch09-agent/ch04-memory/02-short-term-memory.md
ch09-short-term-memory-snapshot-result-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch04-memory/02-short-term-memory.md
ch09-short-term-memory-snapshot-result-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch04-memory/02-short-term-memory.md
ch09-short-term-memory-window-map-en.webp	1024	1792	keep	1	en	docs/ch09-agent/ch04-memory/02-short-term-memory.md
ch09-short-term-memory-window-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch04-memory/02-short-term-memory.md
ch09-short-term-memory-window-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch04-memory/02-short-term-memory.md
ch09-tool-control-loop-en.webp	1536	1024	candidate	1	en	docs/ch09-agent/ch03-tools/00-roadmap.md
ch09-tool-control-loop-ja.webp	1536	1024	candidate	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch03-tools/00-roadmap.md
ch09-tool-control-loop.webp	1536	1024	candidate	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch03-tools/00-roadmap.md
ch09-tool-description-quality-map-en.webp	1536	1024	candidate	1	en	docs/ch09-agent/ch03-tools/02-tool-description.md
ch09-tool-description-quality-map-ja.webp	1536	1024	candidate	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch03-tools/02-tool-description.md
ch09-tool-description-quality-map.webp	1536	1024	candidate	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch03-tools/02-tool-description.md
ch09-tool-safety-permission-sandbox-map-en.webp	1536	1024	candidate	2	en	docs/ch09-agent/ch03-tools/05-tool-safety.md;docs/ch09-agent/ch10-projects/04-stage-hands-on-workshop.md
ch09-tool-safety-permission-sandbox-map-ja.webp	1536	1024	candidate	2	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch03-tools/05-tool-safety.md;i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch10-projects/04-stage-hands-on-workshop.md
ch09-tool-safety-permission-sandbox-map.webp	1536	1024	candidate	2	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch03-tools/05-tool-safety.md;i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch10-projects/04-stage-hands-on-workshop.md
ch09-tool-schema-validation-guardrail-map-en.webp	1536	1024	candidate	1	en	docs/ch09-agent/ch03-tools/01-function-calling-deep.md
ch09-tool-schema-validation-guardrail-map-ja.webp	1536	1024	candidate	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch03-tools/01-function-calling-deep.md
ch09-tool-schema-validation-guardrail-map.webp	1536	1024	candidate	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch03-tools/01-function-calling-deep.md
ch09-tool-strategy-routing-execution-result-map-en.webp	1024	1792	keep	1	en	docs/ch09-agent/ch03-tools/03-tool-strategies.md
ch09-tool-strategy-routing-execution-result-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch03-tools/03-tool-strategies.md
ch09-tool-strategy-routing-execution-result-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch03-tools/03-tool-strategies.md
ch09-tool-strategy-routing-map-en.webp	1024	1792	keep	1	en	docs/ch09-agent/ch03-tools/03-tool-strategies.md
ch09-tool-strategy-routing-map-ja.webp	1024	1792	keep	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch03-tools/03-tool-strategies.md
ch09-tool-strategy-routing-map.webp	1024	1792	keep	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch03-tools/03-tool-strategies.md
ch09-tools-action-layer-map-en.webp	1536	1024	candidate	1	en	docs/ch09-agent/ch03-tools/00-roadmap.md
ch09-tools-action-layer-map-ja.webp	1536	1024	candidate	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch03-tools/00-roadmap.md
ch09-tools-action-layer-map.webp	1536	1024	candidate	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch03-tools/00-roadmap.md
ch09-tools-chapter-flow-en.webp	1536	1024	candidate	1	en	docs/ch09-agent/ch03-tools/00-roadmap.md
ch09-tools-chapter-flow-ja.webp	1536	1024	candidate	1	ja	i18n/ja/docusaurus-plugin-content-docs/current/ch09-agent/ch03-tools/00-roadmap.md
ch09-tools-chapter-flow.webp	1536	1024	candidate	1	zh-Hans	i18n/zh-Hans/docusaurus-plugin-content-docs/current/ch09-agent/ch03-tools/00-roadmap.md
